Timestamp (UTC),Wind Speed (m/s),Wind Gust Speed (m/s),Wind Dir (Deg),Snowfall Rate (mm/hr),Weather Code,trigger,stow_angle,stow_setpoint,tracker_theta,td,time_delta
2024-01-02 22:45:00,2.4,4.8,232,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-02 22:45:00,0 days 00:15:00
2024-01-02 23:00:00,2.4,4.8,236,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-02 23:00:00,0 days 00:15:00
2024-01-02 23:15:00,2.3,4.8,238,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-02 23:15:00,0 days 00:15:00
2024-01-02 23:30:00,2.2,4.8,240,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-02 23:30:00,0 days 00:15:00
2024-01-02 23:45:00,2.1,4.8,242,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-02 23:45:00,0 days 00:15:00
2024-01-03 00:00:00,2.0,4.8,244,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 00:00:00,0 days 00:15:00
2024-01-03 00:15:00,2.0,4.7,246,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 00:15:00,0 days 00:15:00
2024-01-03 00:30:00,2.0,4.6,247,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 00:30:00,0 days 00:15:00
2024-01-03 00:45:00,2.0,4.5,248,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 00:45:00,0 days 00:15:00
2024-01-03 01:00:00,2.0,4.4,250,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 01:00:00,0 days 00:15:00
2024-01-03 01:15:00,2.0,4.3,253,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 01:15:00,0 days 00:15:00
2024-01-03 01:30:00,2.0,4.2,256,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 01:30:00,0 days 00:15:00
2024-01-03 01:45:00,2.0,4.1,259,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 01:45:00,0 days 00:15:00
2024-01-03 02:00:00,2.0,4.0,262,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 02:00:00,0 days 00:15:00
2024-01-03 02:15:00,2.0,3.9,262,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 02:15:00,0 days 00:15:00
2024-01-03 02:30:00,2.0,3.8,261,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 02:30:00,0 days 00:15:00
2024-01-03 02:45:00,2.0,3.7,260,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 02:45:00,0 days 00:15:00
2024-01-03 03:00:00,2.0,3.6,260,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 03:00:00,0 days 00:15:00
2024-01-03 03:15:00,1.9,3.4,260,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 03:15:00,0 days 00:15:00
2024-01-03 03:30:00,1.8,3.2,260,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 03:30:00,0 days 00:15:00
2024-01-03 03:45:00,1.7,3.0,260,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 03:45:00,0 days 00:15:00
2024-01-03 04:00:00,1.6,2.8,260,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 04:00:00,0 days 00:15:00
2024-01-03 04:15:00,1.4,2.8,262,0.0,801,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 04:15:00,0 days 00:15:00
2024-01-03 04:30:00,1.2,2.8,265,0.0,802,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 04:30:00,0 days 00:15:00
2024-01-03 04:45:00,1.0,2.8,268,0.0,802,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 04:45:00,0 days 00:15:00
2024-01-03 05:00:00,0.8,2.8,270,0.0,802,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 05:00:00,0 days 00:15:00
2024-01-03 05:15:00,0.7,2.8,209,0.0,802,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 05:15:00,0 days 00:15:00
2024-01-03 05:30:00,0.6,2.8,148,0.0,802,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 05:30:00,0 days 00:15:00
2024-01-03 05:45:00,0.5,2.8,87,0.0,802,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 05:45:00,0 days 00:15:00
2024-01-03 06:00:00,0.4,2.8,26,0.0,802,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 06:00:00,0 days 00:15:00
2024-01-03 06:15:00,0.4,2.4,24,0.0,802,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 06:15:00,0 days 00:15:00
2024-01-03 06:30:00,0.4,2.0,21,0.0,803,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 06:30:00,0 days 00:15:00
2024-01-03 06:45:00,0.4,1.6,18,0.0,803,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 06:45:00,0 days 00:15:00
2024-01-03 07:00:00,0.4,1.2,16,0.0,803,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 07:00:00,0 days 00:15:00
2024-01-03 07:15:00,0.4,1.3,16,0.0,803,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 07:15:00,0 days 00:15:00
2024-01-03 07:30:00,0.4,1.4,15,0.0,803,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 07:30:00,0 days 00:15:00
2024-01-03 07:45:00,0.4,1.5,14,0.0,803,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 07:45:00,0 days 00:15:00
2024-01-03 08:00:00,0.4,1.6,14,0.0,804,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 08:00:00,0 days 00:15:00
2024-01-03 08:15:00,0.4,1.6,85,0.0,804,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 08:15:00,0 days 00:15:00
2024-01-03 08:30:00,0.4,1.6,156,0.0,804,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 08:30:00,0 days 00:15:00
2024-01-03 08:45:00,0.4,1.6,227,0.0,804,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 08:45:00,0 days 00:15:00
2024-01-03 09:00:00,0.4,1.6,298,0.0,804,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 09:00:00,0 days 00:15:00
2024-01-03 09:15:00,0.6,1.7,295,0.0,804,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 09:15:00,0 days 00:15:00
2024-01-03 09:30:00,0.8,1.8,292,0.0,804,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 09:30:00,0 days 00:15:00
2024-01-03 09:45:00,1.0,1.9,289,0.0,804,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 09:45:00,0 days 00:15:00
2024-01-03 10:00:00,1.2,2.0,286,0.0,804,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 10:00:00,0 days 00:15:00
2024-01-03 10:15:00,1.3,2.0,286,0.0,804,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 10:15:00,0 days 00:15:00
2024-01-03 10:30:00,1.4,2.0,285,0.0,804,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 10:30:00,0 days 00:15:00
2024-01-03 10:45:00,1.5,2.0,284,0.0,804,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 10:45:00,0 days 00:15:00
2024-01-03 11:00:00,1.6,2.0,284,0.0,804,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 11:00:00,0 days 00:15:00
2024-01-03 11:15:00,1.4,2.0,273,0.0,804,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 11:15:00,0 days 00:15:00
2024-01-03 11:30:00,1.2,2.0,262,0.0,804,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 11:30:00,0 days 00:15:00
2024-01-03 11:45:00,1.0,2.0,251,0.0,804,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 11:45:00,0 days 00:15:00
2024-01-03 12:00:00,0.8,2.0,240,0.0,804,Ideal Tracking,1.2093519209012982,1.2093519209012982,1.2093519209012982,2024-01-03 12:00:00,0 days 00:15:00
2024-01-03 12:15:00,0.9,2.2,236,0.0,804,Ideal Tracking,-0.5303240229415422,-0.5303240229415422,-0.5303240229415422,2024-01-03 12:15:00,0 days 00:15:00
2024-01-03 12:30:00,1.0,2.4,231,0.0,804,Ideal Tracking,-6.610091031441414,-6.610091031441414,-6.610091031441414,2024-01-03 12:30:00,0 days 00:15:00
2024-01-03 12:45:00,1.1,2.6,226,0.0,804,Ideal Tracking,-13.573988532730127,-13.573988532730127,-13.573988532730127,2024-01-03 12:45:00,0 days 00:15:00
2024-01-03 13:00:00,1.2,2.8,222,0.0,804,Ideal Tracking,-21.619596134056543,-21.619596134056543,-21.619596134056543,2024-01-03 13:00:00,0 days 00:15:00
2024-01-03 13:15:00,1.2,2.8,220,0.0,804,Ideal Tracking,-31.558362559620647,-31.558362559620647,-31.558362559620647,2024-01-03 13:15:00,0 days 00:15:00
2024-01-03 13:30:00,1.2,2.8,219,0.0,804,Ideal Tracking,-46.06259637506065,-46.06259637506065,-46.06259637506065,2024-01-03 13:30:00,0 days 00:15:00
2024-01-03 13:45:00,1.2,2.8,218,0.0,804,Ideal Tracking,-60.0,-60.0,-60.0,2024-01-03 13:45:00,0 days 00:15:00
2024-01-03 14:00:00,1.2,2.8,216,0.0,804,Ideal Tracking,-60.0,-60.0,-60.0,2024-01-03 14:00:00,0 days 00:15:00
2024-01-03 14:15:00,1.3,2.9,216,0.0,804,Ideal Tracking,-60.0,-60.0,-60.0,2024-01-03 14:15:00,0 days 00:15:00
2024-01-03 14:30:00,1.4,3.0,216,0.0,804,Ideal Tracking,-60.0,-60.0,-60.0,2024-01-03 14:30:00,0 days 00:15:00
2024-01-03 14:45:00,1.5,3.1,216,0.0,804,Ideal Tracking,-55.32273953716105,-55.32273953716105,-55.32273953716105,2024-01-03 14:45:00,0 days 00:15:00
2024-01-03 15:00:00,1.6,3.2,216,0.0,804,Ideal Tracking,-50.0227283143477,-50.0227283143477,-50.0227283143477,2024-01-03 15:00:00,0 days 00:15:00
2024-01-03 15:15:00,1.6,3.5,220,0.0,804,Ideal Tracking,-44.146838977872704,-44.146838977872704,-44.146838977872704,2024-01-03 15:15:00,0 days 00:15:00
2024-01-03 15:30:00,1.6,3.8,223,0.0,804,Ideal Tracking,-37.63119437534824,-37.63119437534824,-37.63119437534824,2024-01-03 15:30:00,0 days 00:15:00
2024-01-03 15:45:00,1.6,4.1,226,0.0,804,Ideal Tracking,-30.437579017942213,-30.437579017942213,-30.437579017942213,2024-01-03 15:45:00,0 days 00:15:00
2024-01-03 16:00:00,1.6,4.4,230,0.0,804,Ideal Tracking,-22.576698083758973,-22.576698083758973,-22.576698083758973,2024-01-03 16:00:00,0 days 00:15:00
2024-01-03 16:15:00,1.7,4.5,233,0.0,804,Ideal Tracking,-14.132811732942523,-14.132811732942523,-14.132811732942523,2024-01-03 16:15:00,0 days 00:15:00
2024-01-03 16:30:00,1.8,4.6,236,0.0,803,Ideal Tracking,-5.277670625598116,-5.277670625598116,-5.277670625598116,2024-01-03 16:30:00,0 days 00:15:00
2024-01-03 16:45:00,1.9,4.7,239,0.0,803,Ideal Tracking,3.7410887281025245,3.7410887281025245,3.7410887281025245,2024-01-03 16:45:00,0 days 00:15:00
2024-01-03 17:00:00,2.0,4.8,242,0.0,803,Ideal Tracking,12.642207343855052,12.642207343855052,12.642207343855052,2024-01-03 17:00:00,0 days 00:15:00
2024-01-03 17:15:00,2.0,4.8,248,0.0,803,Ideal Tracking,21.16879514366543,21.16879514366543,21.16879514366543,2024-01-03 17:15:00,0 days 00:15:00
2024-01-03 17:30:00,2.0,4.8,254,0.0,803,Ideal Tracking,29.134802474227435,29.134802474227435,29.134802474227435,2024-01-03 17:30:00,0 days 00:15:00
2024-01-03 17:45:00,2.0,4.8,260,0.0,803,Ideal Tracking,36.441849545260425,36.441849545260425,36.441849545260425,2024-01-03 17:45:00,0 days 00:15:00
2024-01-03 18:00:00,2.0,4.8,266,0.0,803,Ideal Tracking,43.068588674768364,43.068588674768364,43.068588674768364,2024-01-03 18:00:00,0 days 00:15:00
2024-01-03 18:15:00,2.0,4.8,266,0.0,803,Ideal Tracking,49.04684144444925,49.04684144444925,49.04684144444925,2024-01-03 18:15:00,0 days 00:15:00
2024-01-03 18:30:00,2.0,4.8,267,0.0,803,Ideal Tracking,54.437571077464284,54.437571077464284,54.437571077464284,2024-01-03 18:30:00,0 days 00:15:00
2024-01-03 18:45:00,2.0,4.8,268,0.0,803,Ideal Tracking,59.31294902546378,59.31294902546378,59.31294902546378,2024-01-03 18:45:00,0 days 00:15:00
2024-01-03 19:00:00,2.0,4.8,268,0.0,804,Ideal Tracking,60.0,60.0,60.0,2024-01-03 19:00:00,0 days 00:15:00
2024-01-03 19:15:00,1.8,4.1,266,0.0,804,Ideal Tracking,60.0,60.0,60.0,2024-01-03 19:15:00,0 days 00:15:00
2024-01-03 19:30:00,1.6,3.4,265,0.0,804,Ideal Tracking,60.0,60.0,60.0,2024-01-03 19:30:00,0 days 00:15:00
2024-01-03 19:45:00,1.4,2.7,264,0.0,804,Ideal Tracking,49.86038756844276,49.86038756844276,49.86038756844276,2024-01-03 19:45:00,0 days 00:15:00
2024-01-03 20:00:00,1.2,2.0,262,0.0,804,Ideal Tracking,33.680885214120245,33.680885214120245,33.680885214120245,2024-01-03 20:00:00,0 days 00:15:00
2024-01-03 20:15:00,1.3,2.1,256,0.0,804,Ideal Tracking,23.235210068671,23.235210068671,23.235210068671,2024-01-03 20:15:00,0 days 00:15:00
2024-01-03 20:30:00,1.4,2.2,250,0.0,804,Ideal Tracking,14.938275262965021,14.938275262965021,14.938275262965021,2024-01-03 20:30:00,0 days 00:15:00
2024-01-03 20:45:00,1.5,2.3,244,0.0,804,Ideal Tracking,7.812704909718619,7.812704909718619,7.812704909718619,2024-01-03 20:45:00,0 days 00:15:00
2024-01-03 21:00:00,1.6,2.4,238,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-03 21:00:00,0 days 00:15:00
2024-01-03 21:15:00,1.6,2.5,237,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-03 21:15:00,0 days 00:15:00
2024-01-03 21:30:00,1.6,2.6,236,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-03 21:30:00,0 days 00:15:00
2024-01-03 21:45:00,1.6,2.7,235,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-03 21:45:00,0 days 00:15:00
2024-01-03 22:00:00,1.6,2.8,234,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-03 22:00:00,0 days 00:15:00
2024-01-03 22:15:00,1.7,2.9,232,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-03 22:15:00,0 days 00:15:00
2024-01-03 22:30:00,1.8,3.0,229,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-03 22:30:00,0 days 00:15:00
2024-01-03 22:45:00,1.9,3.1,226,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-03 22:45:00,0 days 00:15:00
2024-01-03 23:00:00,2.0,3.2,224,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-03 23:00:00,0 days 00:15:00
2024-01-03 23:15:00,2.1,3.2,221,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-03 23:15:00,0 days 00:15:00
2024-01-03 23:30:00,2.2,3.2,218,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-03 23:30:00,0 days 00:15:00
2024-01-03 23:45:00,2.3,3.2,215,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-03 23:45:00,0 days 00:15:00
2024-01-04 00:00:00,2.4,3.2,212,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 00:00:00,0 days 00:15:00
2024-01-04 00:15:00,2.4,3.2,212,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 00:15:00,0 days 00:15:00
2024-01-04 00:30:00,2.4,3.2,211,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 00:30:00,0 days 00:15:00
2024-01-04 00:45:00,2.4,3.2,210,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 00:45:00,0 days 00:15:00
2024-01-04 01:00:00,2.4,3.2,210,0.0,802,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 01:00:00,0 days 00:15:00
2024-01-04 01:15:00,2.4,3.4,212,0.0,802,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 01:15:00,0 days 00:15:00
2024-01-04 01:30:00,2.4,3.6,214,0.0,802,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 01:30:00,0 days 00:15:00
2024-01-04 01:45:00,2.4,3.8,216,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 01:45:00,0 days 00:15:00
2024-01-04 02:00:00,2.4,4.0,218,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 02:00:00,0 days 00:15:00
2024-01-04 02:15:00,2.4,4.1,220,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 02:15:00,0 days 00:15:00
2024-01-04 02:30:00,2.4,4.2,222,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 02:30:00,0 days 00:15:00
2024-01-04 02:45:00,2.4,4.3,224,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 02:45:00,0 days 00:15:00
2024-01-04 03:00:00,2.4,4.4,226,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 03:00:00,0 days 00:15:00
2024-01-04 03:15:00,2.3,4.1,227,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 03:15:00,0 days 00:15:00
2024-01-04 03:30:00,2.2,3.8,228,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 03:30:00,0 days 00:15:00
2024-01-04 03:45:00,2.1,3.5,229,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 03:45:00,0 days 00:15:00
2024-01-04 04:00:00,2.0,3.2,230,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 04:00:00,0 days 00:15:00
2024-01-04 04:15:00,1.9,3.0,230,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 04:15:00,0 days 00:15:00
2024-01-04 04:30:00,1.8,2.8,230,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 04:30:00,0 days 00:15:00
2024-01-04 04:45:00,1.7,2.6,230,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 04:45:00,0 days 00:15:00
2024-01-04 05:00:00,1.6,2.4,230,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 05:00:00,0 days 00:15:00
2024-01-04 05:15:00,1.6,2.4,229,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 05:15:00,0 days 00:15:00
2024-01-04 05:30:00,1.6,2.4,228,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 05:30:00,0 days 00:15:00
2024-01-04 05:45:00,1.6,2.4,227,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 05:45:00,0 days 00:15:00
2024-01-04 06:00:00,1.6,2.4,226,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 06:00:00,0 days 00:15:00
2024-01-04 06:15:00,1.7,2.4,225,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 06:15:00,0 days 00:15:00
2024-01-04 06:30:00,1.8,2.4,224,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 06:30:00,0 days 00:15:00
2024-01-04 06:45:00,1.9,2.4,223,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 06:45:00,0 days 00:15:00
2024-01-04 07:00:00,2.0,2.4,222,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 07:00:00,0 days 00:15:00
2024-01-04 07:15:00,1.9,2.6,221,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 07:15:00,0 days 00:15:00
2024-01-04 07:30:00,1.8,2.8,220,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 07:30:00,0 days 00:15:00
2024-01-04 07:45:00,1.7,3.0,219,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 07:45:00,0 days 00:15:00
2024-01-04 08:00:00,1.6,3.2,218,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 08:00:00,0 days 00:15:00
2024-01-04 08:15:00,1.6,3.2,218,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 08:15:00,0 days 00:15:00
2024-01-04 08:30:00,1.6,3.2,219,0.0,803,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 08:30:00,0 days 00:15:00
2024-01-04 08:45:00,1.6,3.2,220,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 08:45:00,0 days 00:15:00
2024-01-04 09:00:00,1.6,3.2,220,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 09:00:00,0 days 00:15:00
2024-01-04 09:15:00,1.6,2.9,216,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 09:15:00,0 days 00:15:00
2024-01-04 09:30:00,1.6,2.6,212,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 09:30:00,0 days 00:15:00
2024-01-04 09:45:00,1.6,2.3,208,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 09:45:00,0 days 00:15:00
2024-01-04 10:00:00,1.6,2.0,204,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 10:00:00,0 days 00:15:00
2024-01-04 10:15:00,1.6,2.2,202,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 10:15:00,0 days 00:15:00
2024-01-04 10:30:00,1.6,2.4,201,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 10:30:00,0 days 00:15:00
2024-01-04 10:45:00,1.6,2.6,200,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 10:45:00,0 days 00:15:00
2024-01-04 11:00:00,1.6,2.8,198,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 11:00:00,0 days 00:15:00
2024-01-04 11:15:00,1.7,2.7,198,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 11:15:00,0 days 00:15:00
2024-01-04 11:30:00,1.8,2.6,197,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 11:30:00,0 days 00:15:00
2024-01-04 11:45:00,1.9,2.5,196,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 11:45:00,0 days 00:15:00
2024-01-04 12:00:00,2.0,2.4,196,0.0,804,Ideal Tracking,1.5708940134740885,1.5708940134740885,1.5708940134740885,2024-01-04 12:00:00,0 days 00:15:00
2024-01-04 12:15:00,1.9,2.5,193,0.0,804,Ideal Tracking,-0.5475789975424732,-0.5475789975424732,-0.5475789975424732,2024-01-04 12:15:00,0 days 00:15:00
2024-01-04 12:30:00,1.8,2.6,190,0.0,804,Ideal Tracking,-6.630309941017643,-6.630309941017643,-6.630309941017643,2024-01-04 12:30:00,0 days 00:15:00
2024-01-04 12:45:00,1.7,2.7,187,0.0,804,Ideal Tracking,-13.595895177520191,-13.595895177520191,-13.595895177520191,2024-01-04 12:45:00,0 days 00:15:00
